MeterID;FromDateTime;ToDateTime;Value
123456789012345000;2022-08-27 18,00;2022-08-27 19,00;0,222
123456789012345000;2022-08-27 19,00;2022-08-27 20,00;0,173
123456789012345000;2022-08-27 20,00;2022-08-27 21,00;1,451
123456789012345000;2022-08-27 21,00;2022-08-27 22,00;1,234
123456789012345000;2022-08-27 22,00;2022-08-27 23,00;0,206
123456789012345000;2022-08-27 23,00;2022-08-28 00,00;0,228
123456789012345000;2022-08-28 00,00;2022-08-28 01,00;0,169
123456789012345000;2022-08-28 01,00;2022-08-28 02,00;0,515
123456789012345000;2022-08-28 02,00;2022-08-28 03,00;0,329
123456789012345000;2022-08-28 03,00;2022-08-28 04,00;0,472
123456789012345000;2022-08-28 04,00;2022-08-28 05,00;0,105
123456789012345000;2022-08-28 05,00;2022-08-28 06,00;0,118
123456789012345000;2022-08-28 06,00;2022-08-28 07,00;0,133
123456789012345000;2022-08-28 07,00;2022-08-28 08,00;0,095
123456789012345000;2022-08-28 08,00;2022-08-28 09,00;0,126
123456789012345000;2022-08-28 09,00;2022-08-28 10,00;0,114
123456789012345000;2022-08-28 10,00;2022-08-28 11,00;0,116
123456789012345000;2022-08-28 11,00;2022-08-28 12,00;0,101
123456789012345000;2022-08-28 12,00;2022-08-28 13,00;0,143
123456789012345000;2022-08-28 13,00;2022-08-28 14,00;0,098
123456789012345000;2022-08-28 14,00;2022-08-28 15,00;0,202
123456789012345000;2022-08-28 15,00;2022-08-28 16,00;0,159
123456789012345000;2022-08-28 16,00;2022-08-28 17,00;0,197
123456789012345000;2022-08-28 17,00;2022-08-28 18,00;0,689
123456789012345000;2022-08-28 18,00;2022-08-28 19,00;1,706
123456789012345000;2022-08-28 19,00;2022-08-28 20,00;0,394
123456789012345000;2022-08-28 20,00;2022-08-28 21,00;1,072
123456789012345000;2022-08-28 21,00;2022-08-28 22,00;0,581
123456789012345000;2022-08-28 22,00;2022-08-28 23,00;0,683
123456789012345000;2022-08-28 23,00;2022-08-29 00,00;0,259
123456789012345000;2022-08-29 00,00;2022-08-29 01,00;1,764
123456789012345000;2022-08-29 01,00;2022-08-29 02,00;1,885
123456789012345000;2022-08-29 02,00;2022-08-29 03,00;1,818
123456789012345000;2022-08-29 03,00;2022-08-29 04,00;1,838
123456789012345000;2022-08-29 04,00;2022-08-29 05,00;1,836
123456789012345000;2022-08-29 05,00;2022-08-29 06,00;0,208
123456789012345000;2022-08-29 06,00;2022-08-29 07,00;0,541
123456789012345000;2022-08-29 07,00;2022-08-29 08,00;0,351
123456789012345000;2022-08-29 08,00;2022-08-29 09,00;0,267
123456789012345000;2022-08-29 09,00;2022-08-29 10,00;0,464
123456789012345000;2022-08-29 10,00;2022-08-29 11,00;0,304
123456789012345000;2022-08-29 11,00;2022-08-29 12,00;0,16
123456789012345000;2022-08-29 12,00;2022-08-29 13,00;0,213
123456789012345000;2022-08-29 13,00;2022-08-29 14,00;0,229
123456789012345000;2022-08-29 14,00;2022-08-29 15,00;0,146
123456789012345000;2022-08-29 15,00;2022-08-29 16,00;0,243
123456789012345000;2022-08-29 16,00;2022-08-29 17,00;0,191
123456789012345000;2022-08-29 17,00;2022-08-29 18,00;0,24
123456789012345000;2022-08-29 18,00;2022-08-29 19,00;0,241
123456789012345000;2022-08-29 19,00;2022-08-29 20,00;0,447
123456789012345000;2022-08-29 20,00;2022-08-29 21,00;0,474
123456789012345000;2022-08-29 21,00;2022-08-29 22,00;0,715
123456789012345000;2022-08-29 22,00;2022-08-29 23,00;0,294
123456789012345000;2022-08-29 23,00;2022-08-30 00,00;0,381
123456789012345000;2022-08-30 00,00;2022-08-30 01,00;0,18
123456789012345000;2022-08-30 01,00;2022-08-30 02,00;0,086
123456789012345000;2022-08-30 02,00;2022-08-30 03,00;0,155
123456789012345000;2022-08-30 03,00;2022-08-30 04,00;0,105
123456789012345000;2022-08-30 04,00;2022-08-30 05,00;0,151
123456789012345000;2022-08-30 05,00;2022-08-30 06,00;0,173
123456789012345000;2022-08-30 06,00;2022-08-30 07,00;0,331
123456789012345000;2022-08-30 07,00;2022-08-30 08,00;0,098
123456789012345000;2022-08-30 08,00;2022-08-30 09,00;0,145
123456789012345000;2022-08-30 09,00;2022-08-30 10,00;0,106
123456789012345000;2022-08-30 10,00;2022-08-30 11,00;0,136
123456789012345000;2022-08-30 11,00;2022-08-30 12,00;0,122
123456789012345000;2022-08-30 12,00;2022-08-30 13,00;0,124
123456789012345000;2022-08-30 13,00;2022-08-30 14,00;0,257
123456789012345000;2022-08-30 14,00;2022-08-30 15,00;0,2
123456789012345000;2022-08-30 15,00;2022-08-30 16,00;0,239
123456789012345000;2022-08-30 16,00;2022-08-30 17,00;0,573
123456789012345000;2022-08-30 17,00;2022-08-30 18,00;0,238
123456789012345000;2022-08-30 18,00;2022-08-30 19,00;1,208
123456789012345000;2022-08-30 19,00;2022-08-30 20,00;0,535
123456789012345000;2022-08-30 20,00;2022-08-30 21,00;0,953
123456789012345000;2022-08-30 21,00;2022-08-30 22,00;0,59
123456789012345000;2022-08-30 22,00;2022-08-30 23,00;0,232
123456789012345000;2022-08-30 23,00;2022-08-31 00,00;0,101
123456789012345000;2022-08-31 00,00;2022-08-31 01,00;1,856
123456789012345000;2022-08-31 01,00;2022-08-31 02,00;1,782
123456789012345000;2022-08-31 02,00;2022-08-31 03,00;1,823
123456789012345000;2022-08-31 03,00;2022-08-31 04,00;1,792
123456789012345000;2022-08-31 04,00;2022-08-31 05,00;1,81
123456789012345000;2022-08-31 05,00;2022-08-31 06,00;0,23
123456789012345000;2022-08-31 06,00;2022-08-31 07,00;0,735
123456789012345000;2022-08-31 07,00;2022-08-31 08,00;0,147
123456789012345000;2022-08-31 08,00;2022-08-31 09,00;0,177
123456789012345000;2022-08-31 09,00;2022-08-31 10,00;0,163
123456789012345000;2022-08-31 10,00;2022-08-31 11,00;0,146
123456789012345000;2022-08-31 11,00;2022-08-31 12,00;0,204
123456789012345000;2022-08-31 12,00;2022-08-31 13,00;0,165
123456789012345000;2022-08-31 13,00;2022-08-31 14,00;0,285
123456789012345000;2022-08-31 14,00;2022-08-31 15,00;0,239
123456789012345000;2022-08-31 15,00;2022-08-31 16,00;0,238
123456789012345000;2022-08-31 16,00;2022-08-31 17,00;0,39
123456789012345000;2022-08-31 17,00;2022-08-31 18,00;0,609
123456789012345000;2022-08-31 18,00;2022-08-31 19,00;0,6
123456789012345000;2022-08-31 19,00;2022-08-31 20,00;0,214
123456789012345000;2022-08-31 20,00;2022-08-31 21,00;0,138
123456789012345000;2022-08-31 21,00;2022-08-31 22,00;0,363
123456789012345000;2022-08-31 22,00;2022-08-31 23,00;0,097
123456789012345000;2022-08-31 23,00;2022-09-01 00,00;0,155
123456789012345000;2022-09-01 00,00;2022-09-01 01,00;1,827
123456789012345000;2022-09-01 01,00;2022-09-01 02,00;1,615
123456789012345000;2022-09-01 02,00;2022-09-01 03,00;0,138
123456789012345000;2022-09-01 03,00;2022-09-01 04,00;0,114
123456789012345000;2022-09-01 04,00;2022-09-01 05,00;0,134
123456789012345000;2022-09-01 05,00;2022-09-01 06,00;0,175
123456789012345000;2022-09-01 06,00;2022-09-01 07,00;0,762
123456789012345000;2022-09-01 07,00;2022-09-01 08,00;0,121
123456789012345000;2022-09-01 08,00;2022-09-01 09,00;0,141
123456789012345000;2022-09-01 09,00;2022-09-01 10,00;0,122
123456789012345000;2022-09-01 10,00;2022-09-01 11,00;0,162
123456789012345000;2022-09-01 11,00;2022-09-01 12,00;0,107
123456789012345000;2022-09-01 12,00;2022-09-01 13,00;0,17
123456789012345000;2022-09-01 13,00;2022-09-01 14,00;0,066
123456789012345000;2022-09-01 14,00;2022-09-01 15,00;0,194
123456789012345000;2022-09-01 15,00;2022-09-01 16,00;0,217
123456789012345000;2022-09-01 16,00;2022-09-01 17,00;0,152
123456789012345000;2022-09-01 17,00;2022-09-01 18,00;0,833
123456789012345000;2022-09-01 18,00;2022-09-01 19,00;2,15
123456789012345000;2022-09-01 19,00;2022-09-01 20,00;2,543
123456789012345000;2022-09-01 20,00;2022-09-01 21,00;0,268
123456789012345000;2022-09-01 21,00;2022-09-01 22,00;0,235
123456789012345000;2022-09-01 22,00;2022-09-01 23,00;0,135
123456789012345000;2022-09-01 23,00;2022-09-02 00,00;0,118
123456789012345000;2022-09-02 00,00;2022-09-02 01,00;0,196
123456789012345000;2022-09-02 01,00;2022-09-02 02,00;0,143
123456789012345000;2022-09-02 02,00;2022-09-02 03,00;0,13
123456789012345000;2022-09-02 03,00;2022-09-02 04,00;0,13
123456789012345000;2022-09-02 04,00;2022-09-02 05,00;0,122
123456789012345000;2022-09-02 05,00;2022-09-02 06,00;0,144
123456789012345000;2022-09-02 06,00;2022-09-02 07,00;0,335
123456789012345000;2022-09-02 07,00;2022-09-02 08,00;0,5
123456789012345000;2022-09-02 08,00;2022-09-02 09,00;1,022
123456789012345000;2022-09-02 09,00;2022-09-02 10,00;0,486
123456789012345000;2022-09-02 10,00;2022-09-02 11,00;0,793
123456789012345000;2022-09-02 11,00;2022-09-02 12,00;1,284
123456789012345000;2022-09-02 12,00;2022-09-02 13,00;0,265
123456789012345000;2022-09-02 13,00;2022-09-02 14,00;0,833
123456789012345000;2022-09-02 14,00;2022-09-02 15,00;0,366
123456789012345000;2022-09-02 15,00;2022-09-02 16,00;0,339
123456789012345000;2022-09-02 16,00;2022-09-02 17,00;0,161
123456789012345000;2022-09-02 17,00;2022-09-02 18,00;0,318
123456789012345000;2022-09-02 18,00;2022-09-02 19,00;0,116
123456789012345000;2022-09-02 19,00;2022-09-02 20,00;0,141
123456789012345000;2022-09-02 20,00;2022-09-02 21,00;0,149
123456789012345000;2022-09-02 21,00;2022-09-02 22,00;0,113
123456789012345000;2022-09-02 22,00;2022-09-02 23,00;0,156
123456789012345000;2022-09-02 23,00;2022-09-03 00,00;0,114
123456789012345000;2022-09-03 00,00;2022-09-03 01,00;0,149
123456789012345000;2022-09-03 01,00;2022-09-03 02,00;0,108
123456789012345000;2022-09-03 02,00;2022-09-03 03,00;0,234
123456789012345000;2022-09-03 03,00;2022-09-03 04,00;0,095
123456789012345000;2022-09-03 04,00;2022-09-03 05,00;0,151
123456789012345000;2022-09-03 05,00;2022-09-03 06,00;0,071
123456789012345000;2022-09-03 06,00;2022-09-03 07,00;0,163
123456789012345000;2022-09-03 07,00;2022-09-03 08,00;0,056
123456789012345000;2022-09-03 08,00;2022-09-03 09,00;0,161
123456789012345000;2022-09-03 09,00;2022-09-03 10,00;0,069
123456789012345000;2022-09-03 10,00;2022-09-03 11,00;0,152
123456789012345000;2022-09-03 11,00;2022-09-03 12,00;0,101
123456789012345000;2022-09-03 12,00;2022-09-03 13,00;0,203
123456789012345000;2022-09-03 13,00;2022-09-03 14,00;0,128
123456789012345000;2022-09-03 14,00;2022-09-03 15,00;0,156
123456789012345000;2022-09-03 15,00;2022-09-03 16,00;0,101
123456789012345000;2022-09-03 16,00;2022-09-03 17,00;0,133
123456789012345000;2022-09-03 17,00;2022-09-03 18,00;0,14
123456789012345000;2022-09-03 18,00;2022-09-03 19,00;0,198
123456789012345000;2022-09-03 19,00;2022-09-03 20,00;0,114
123456789012345000;2022-09-03 20,00;2022-09-03 21,00;0,244
123456789012345000;2022-09-03 21,00;2022-09-03 22,00;0,258
123456789012345000;2022-09-03 22,00;2022-09-03 23,00;0,207
123456789012345000;2022-09-03 23,00;2022-09-04 00,00;0,175
123456789012345000;2022-09-04 00,00;2022-09-04 01,00;0,074
123456789012345000;2022-09-04 01,00;2022-09-04 02,00;0,159
123456789012345000;2022-09-04 02,00;2022-09-04 03,00;0,095
123456789012345000;2022-09-04 03,00;2022-09-04 04,00;0,132
123456789012345000;2022-09-04 04,00;2022-09-04 05,00;0,102
123456789012345000;2022-09-04 05,00;2022-09-04 06,00;0,155
123456789012345000;2022-09-04 06,00;2022-09-04 07,00;0,071
123456789012345000;2022-09-04 07,00;2022-09-04 08,00;0,155
123456789012345000;2022-09-04 08,00;2022-09-04 09,00;0,093
123456789012345000;2022-09-04 09,00;2022-09-04 10,00;0,144
123456789012345000;2022-09-04 10,00;2022-09-04 11,00;0,249
123456789012345000;2022-09-04 11,00;2022-09-04 12,00;0,108
123456789012345000;2022-09-04 12,00;2022-09-04 13,00;0,13
123456789012345000;2022-09-04 13,00;2022-09-04 14,00;0,138
123456789012345000;2022-09-04 14,00;2022-09-04 15,00;0,098
123456789012345000;2022-09-04 15,00;2022-09-04 16,00;0,167
123456789012345000;2022-09-04 16,00;2022-09-04 17,00;0,485
123456789012345000;2022-09-04 17,00;2022-09-04 18,00;0,177
123456789012345000;2022-09-04 18,00;2022-09-04 19,00;0,828
123456789012345000;2022-09-04 19,00;2022-09-04 20,00;0,642
123456789012345000;2022-09-04 20,00;2022-09-04 21,00;0,594
123456789012345000;2022-09-04 21,00;2022-09-04 22,00;1,261
123456789012345000;2022-09-04 22,00;2022-09-04 23,00;0,256
123456789012345000;2022-09-04 23,00;2022-09-05 00,00;0,145
123456789012345000;2022-09-05 00,00;2022-09-05 01,00;1,784
123456789012345000;2022-09-05 01,00;2022-09-05 02,00;1,822
123456789012345000;2022-09-05 02,00;2022-09-05 03,00;1,836
123456789012345000;2022-09-05 03,00;2022-09-05 04,00;1,783
123456789012345000;2022-09-05 04,00;2022-09-05 05,00;1,134
123456789012345000;2022-09-05 05,00;2022-09-05 06,00;0,158
123456789012345000;2022-09-05 06,00;2022-09-05 07,00;0,389
123456789012345000;2022-09-05 07,00;2022-09-05 08,00;0,159
123456789012345000;2022-09-05 08,00;2022-09-05 09,00;0,234
123456789012345000;2022-09-05 09,00;2022-09-05 10,00;0,183
123456789012345000;2022-09-05 10,00;2022-09-05 11,00;0,359
123456789012345000;2022-09-05 11,00;2022-09-05 12,00;0,245
123456789012345000;2022-09-05 12,00;2022-09-05 13,00;0,179
123456789012345000;2022-09-05 13,00;2022-09-05 14,00;0,234
123456789012345000;2022-09-05 14,00;2022-09-05 15,00;0,212
123456789012345000;2022-09-05 15,00;2022-09-05 16,00;0,804
123456789012345000;2022-09-05 16,00;2022-09-05 17,00;0,587
123456789012345000;2022-09-05 17,00;2022-09-05 18,00;0,327
123456789012345000;2022-09-05 18,00;2022-09-05 19,00;0,445
123456789012345000;2022-09-05 19,00;2022-09-05 20,00;0,168
123456789012345000;2022-09-05 20,00;2022-09-05 21,00;0,727
123456789012345000;2022-09-05 21,00;2022-09-05 22,00;0,291
123456789012345000;2022-09-05 22,00;2022-09-05 23,00;0,619
123456789012345000;2022-09-05 23,00;2022-09-06 00,00;0,11
123456789012345000;2022-09-06 00,00;2022-09-06 01,00;1,851
123456789012345000;2022-09-06 01,00;2022-09-06 02,00;1,831
123456789012345000;2022-09-06 02,00;2022-09-06 03,00;0,649
123456789012345000;2022-09-06 03,00;2022-09-06 04,00;0,155
123456789012345000;2022-09-06 04,00;2022-09-06 05,00;0,087
123456789012345000;2022-09-06 05,00;2022-09-06 06,00;0,254
123456789012345000;2022-09-06 06,00;2022-09-06 07,00;0,343
123456789012345000;2022-09-06 07,00;2022-09-06 08,00;0,187
123456789012345000;2022-09-06 08,00;2022-09-06 09,00;0,341
123456789012345000;2022-09-06 09,00;2022-09-06 10,00;0,288
123456789012345000;2022-09-06 10,00;2022-09-06 11,00;0,247
123456789012345000;2022-09-06 11,00;2022-09-06 12,00;0,214
123456789012345000;2022-09-06 12,00;2022-09-06 13,00;0,736
123456789012345000;2022-09-06 13,00;2022-09-06 14,00;0,412
123456789012345000;2022-09-06 14,00;2022-09-06 15,00;0,385
123456789012345000;2022-09-06 15,00;2022-09-06 16,00;0,227
123456789012345000;2022-09-06 16,00;2022-09-06 17,00;0,6
123456789012345000;2022-09-06 17,00;2022-09-06 18,00;0,237
123456789012345000;2022-09-06 18,00;2022-09-06 19,00;0,847
123456789012345000;2022-09-06 19,00;2022-09-06 20,00;0,87
123456789012345000;2022-09-06 20,00;2022-09-06 21,00;0,283
123456789012345000;2022-09-06 21,00;2022-09-06 22,00;0,747
123456789012345000;2022-09-06 22,00;2022-09-06 23,00;0,426
123456789012345000;2022-09-06 23,00;2022-09-07 00,00;0,254
123456789012345000;2022-09-07 00,00;2022-09-07 01,00;1,814
123456789012345000;2022-09-07 01,00;2022-09-07 02,00;1,81
123456789012345000;2022-09-07 02,00;2022-09-07 03,00;1,824
123456789012345000;2022-09-07 03,00;2022-09-07 04,00;1,807
123456789012345000;2022-09-07 04,00;2022-09-07 05,00;0,733
123456789012345000;2022-09-07 05,00;2022-09-07 06,00;0,19
123456789012345000;2022-09-07 06,00;2022-09-07 07,00;0,466
123456789012345000;2022-09-07 07,00;2022-09-07 08,00;0,214
123456789012345000;2022-09-07 08,00;2022-09-07 09,00;0,082
123456789012345000;2022-09-07 09,00;2022-09-07 10,00;0,169
123456789012345000;2022-09-07 10,00;2022-09-07 11,00;0,098
123456789012345000;2022-09-07 11,00;2022-09-07 12,00;0,333
123456789012345000;2022-09-07 12,00;2022-09-07 13,00;0,18
123456789012345000;2022-09-07 13,00;2022-09-07 14,00;0,175
123456789012345000;2022-09-07 14,00;2022-09-07 15,00;0,222
123456789012345000;2022-09-07 15,00;2022-09-07 16,00;0,343
123456789012345000;2022-09-07 16,00;2022-09-07 17,00;0,252
123456789012345000;2022-09-07 17,00;2022-09-07 18,00;0,655
123456789012345000;2022-09-07 18,00;2022-09-07 19,00;0,454
123456789012345000;2022-09-07 19,00;2022-09-07 20,00;1,674
123456789012345000;2022-09-07 20,00;2022-09-07 21,00;1,03
123456789012345000;2022-09-07 21,00;2022-09-07 22,00;0,362
123456789012345000;2022-09-07 22,00;2022-09-07 23,00;0,522
123456789012345000;2022-09-07 23,00;2022-09-08 00,00;0,166
123456789012345000;2022-09-08 00,00;2022-09-08 01,00;1,881
123456789012345000;2022-09-08 01,00;2022-09-08 02,00;1,754
123456789012345000;2022-09-08 02,00;2022-09-08 03,00;1,654
123456789012345000;2022-09-08 03,00;2022-09-08 04,00;0,072
123456789012345000;2022-09-08 04,00;2022-09-08 05,00;0,16
123456789012345000;2022-09-08 05,00;2022-09-08 06,00;0,22
123456789012345000;2022-09-08 06,00;2022-09-08 07,00;0,317
123456789012345000;2022-09-08 07,00;2022-09-08 08,00;0,204
123456789012345000;2022-09-08 08,00;2022-09-08 09,00;0,092
123456789012345000;2022-09-08 09,00;2022-09-08 10,00;0,137
123456789012345000;2022-09-08 10,00;2022-09-08 11,00;0,143
123456789012345000;2022-09-08 11,00;2022-09-08 12,00;0,097
123456789012345000;2022-09-08 12,00;2022-09-08 13,00;1,006
123456789012345000;2022-09-08 13,00;2022-09-08 14,00;0,094
123456789012345000;2022-09-08 14,00;2022-09-08 15,00;0,47
123456789012345000;2022-09-08 15,00;2022-09-08 16,00;0,155
123456789012345000;2022-09-08 16,00;2022-09-08 17,00;0,573
123456789012345000;2022-09-08 17,00;2022-09-08 18,00;0,826
123456789012345000;2022-09-08 18,00;2022-09-08 19,00;0,485
123456789012345000;2022-09-08 19,00;2022-09-08 20,00;1,175
123456789012345000;2022-09-08 20,00;2022-09-08 21,00;0,498
123456789012345000;2022-09-08 21,00;2022-09-08 22,00;0,666
123456789012345000;2022-09-08 22,00;2022-09-08 23,00;0,582
123456789012345000;2022-09-08 23,00;2022-09-09 00,00;0,175
123456789012345000;2022-09-09 00,00;2022-09-09 01,00;1,366
123456789012345000;2022-09-09 01,00;2022-09-09 02,00;0,148
123456789012345000;2022-09-09 02,00;2022-09-09 03,00;0,131
123456789012345000;2022-09-09 03,00;2022-09-09 04,00;0,109
123456789012345000;2022-09-09 04,00;2022-09-09 05,00;0,16
123456789012345000;2022-09-09 05,00;2022-09-09 06,00;0,155
123456789012345000;2022-09-09 06,00;2022-09-09 07,00;0,546
123456789012345000;2022-09-09 07,00;2022-09-09 08,00;0,193
123456789012345000;2022-09-09 08,00;2022-09-09 09,00;0,129
123456789012345000;2022-09-09 09,00;2022-09-09 10,00;0,103
123456789012345000;2022-09-09 10,00;2022-09-09 11,00;0,164
123456789012345000;2022-09-09 11,00;2022-09-09 12,00;0,097
123456789012345000;2022-09-09 12,00;2022-09-09 13,00;0,417
123456789012345000;2022-09-09 13,00;2022-09-09 14,00;0,467
123456789012345000;2022-09-09 14,00;2022-09-09 15,00;0,597
123456789012345000;2022-09-09 15,00;2022-09-09 16,00;0,611
123456789012345000;2022-09-09 16,00;2022-09-09 17,00;0,597
123456789012345000;2022-09-09 17,00;2022-09-09 18,00;0,124
123456789012345000;2022-09-09 18,00;2022-09-09 19,00;1,233
123456789012345000;2022-09-09 19,00;2022-09-09 20,00;0,398
123456789012345000;2022-09-09 20,00;2022-09-09 21,00;0,267
123456789012345000;2022-09-09 21,00;2022-09-09 22,00;0,211
123456789012345000;2022-09-09 22,00;2022-09-09 23,00;0,191
123456789012345000;2022-09-09 23,00;2022-09-10 00,00;0,163
123456789012345000;2022-09-10 00,00;2022-09-10 01,00;0,25
123456789012345000;2022-09-10 01,00;2022-09-10 02,00;0,179
123456789012345000;2022-09-10 02,00;2022-09-10 03,00;0,174
123456789012345000;2022-09-10 03,00;2022-09-10 04,00;0,121
123456789012345000;2022-09-10 04,00;2022-09-10 05,00;0,116
123456789012345000;2022-09-10 05,00;2022-09-10 06,00;0,15
123456789012345000;2022-09-10 06,00;2022-09-10 07,00;0,13
123456789012345000;2022-09-10 07,00;2022-09-10 08,00;0,391
123456789012345000;2022-09-10 08,00;2022-09-10 09,00;0,502
123456789012345000;2022-09-10 09,00;2022-09-10 10,00;0,139
123456789012345000;2022-09-10 10,00;2022-09-10 11,00;0,108
123456789012345000;2022-09-10 11,00;2022-09-10 12,00;0,388
123456789012345000;2022-09-10 12,00;2022-09-10 13,00;0,213
123456789012345000;2022-09-10 13,00;2022-09-10 14,00;0,148
123456789012345000;2022-09-10 14,00;2022-09-10 15,00;0,418
123456789012345000;2022-09-10 15,00;2022-09-10 16,00;0,518
123456789012345000;2022-09-10 16,00;2022-09-10 17,00;0,371
123456789012345000;2022-09-10 17,00;2022-09-10 18,00;0,255
123456789012345000;2022-09-10 18,00;2022-09-10 19,00;0,551
123456789012345000;2022-09-10 19,00;2022-09-10 20,00;1,33
123456789012345000;2022-09-10 20,00;2022-09-10 21,00;0,696
123456789012345000;2022-09-10 21,00;2022-09-10 22,00;0,522
123456789012345000;2022-09-10 22,00;2022-09-10 23,00;0,11
123456789012345000;2022-09-10 23,00;2022-09-11 00,00;0,188
123456789012345000;2022-09-11 00,00;2022-09-11 01,00;1,821
123456789012345000;2022-09-11 01,00;2022-09-11 02,00;1,808
123456789012345000;2022-09-11 02,00;2022-09-11 03,00;1,864
123456789012345000;2022-09-11 03,00;2022-09-11 04,00;1,804
123456789012345000;2022-09-11 04,00;2022-09-11 05,00;1,108
123456789012345000;2022-09-11 05,00;2022-09-11 06,00;0,121
123456789012345000;2022-09-11 06,00;2022-09-11 07,00;0,109
123456789012345000;2022-09-11 07,00;2022-09-11 08,00;0,159
123456789012345000;2022-09-11 08,00;2022-09-11 09,00;0,636
123456789012345000;2022-09-11 09,00;2022-09-11 10,00;0,835
123456789012345000;2022-09-11 10,00;2022-09-11 11,00;0,955
123456789012345000;2022-09-11 11,00;2022-09-11 12,00;0,5
123456789012345000;2022-09-11 12,00;2022-09-11 13,00;0,14
123456789012345000;2022-09-11 13,00;2022-09-11 14,00;0,324
123456789012345000;2022-09-11 14,00;2022-09-11 15,00;0,148
123456789012345000;2022-09-11 15,00;2022-09-11 16,00;0,172
123456789012345000;2022-09-11 16,00;2022-09-11 17,00;0,118
123456789012345000;2022-09-11 17,00;2022-09-11 18,00;0,166
123456789012345000;2022-09-11 18,00;2022-09-11 19,00;1,465
123456789012345000;2022-09-11 19,00;2022-09-11 20,00;0,884
123456789012345000;2022-09-11 20,00;2022-09-11 21,00;0,287
123456789012345000;2022-09-11 21,00;2022-09-11 22,00;0,729
123456789012345000;2022-09-11 22,00;2022-09-11 23,00;0,238
123456789012345000;2022-09-11 23,00;2022-09-12 00,00;0,892
123456789012345000;2022-09-12 00,00;2022-09-12 01,00;1,787
123456789012345000;2022-09-12 01,00;2022-09-12 02,00;1,916
123456789012345000;2022-09-12 02,00;2022-09-12 03,00;1,811
123456789012345000;2022-09-12 03,00;2022-09-12 04,00;0,627
123456789012345000;2022-09-12 04,00;2022-09-12 05,00;0,144
123456789012345000;2022-09-12 05,00;2022-09-12 06,00;0,201
123456789012345000;2022-09-12 06,00;2022-09-12 07,00;0,283
123456789012345000;2022-09-12 07,00;2022-09-12 08,00;0,172
123456789012345000;2022-09-12 08,00;2022-09-12 09,00;0,064
123456789012345000;2022-09-12 09,00;2022-09-12 10,00;0,172
123456789012345000;2022-09-12 10,00;2022-09-12 11,00;0,083
123456789012345000;2022-09-12 11,00;2022-09-12 12,00;0,2
123456789012345000;2022-09-12 12,00;2022-09-12 13,00;0,334
123456789012345000;2022-09-12 13,00;2022-09-12 14,00;0,661
123456789012345000;2022-09-12 14,00;2022-09-12 15,00;0,252
123456789012345000;2022-09-12 15,00;2022-09-12 16,00;0,289
123456789012345000;2022-09-12 16,00;2022-09-12 17,00;0,524
123456789012345000;2022-09-12 17,00;2022-09-12 18,00;0,245
123456789012345000;2022-09-12 18,00;2022-09-12 19,00;0,678
123456789012345000;2022-09-12 19,00;2022-09-12 20,00;0,778
123456789012345000;2022-09-12 20,00;2022-09-12 21,00;0,843
123456789012345000;2022-09-12 21,00;2022-09-12 22,00;0,326
123456789012345000;2022-09-12 22,00;2022-09-12 23,00;0,558
123456789012345000;2022-09-12 23,00;2022-09-13 00,00;0,111
123456789012345000;2022-09-13 00,00;2022-09-13 01,00;1,362
123456789012345000;2022-09-13 01,00;2022-09-13 02,00;0,24
123456789012345000;2022-09-13 02,00;2022-09-13 03,00;0,149
123456789012345000;2022-09-13 03,00;2022-09-13 04,00;0,143
123456789012345000;2022-09-13 04,00;2022-09-13 05,00;0,204
123456789012345000;2022-09-13 05,00;2022-09-13 06,00;0,222
123456789012345000;2022-09-13 06,00;2022-09-13 07,00;0,546
123456789012345000;2022-09-13 07,00;2022-09-13 08,00;0,237
123456789012345000;2022-09-13 08,00;2022-09-13 09,00;0,218
123456789012345000;2022-09-13 09,00;2022-09-13 10,00;0,169
123456789012345000;2022-09-13 10,00;2022-09-13 11,00;0,388
123456789012345000;2022-09-13 11,00;2022-09-13 12,00;0,218
123456789012345000;2022-09-13 12,00;2022-09-13 13,00;0,169
123456789012345000;2022-09-13 13,00;2022-09-13 14,00;0,412
123456789012345000;2022-09-13 14,00;2022-09-13 15,00;0,222
123456789012345000;2022-09-13 15,00;2022-09-13 16,00;0,186
123456789012345000;2022-09-13 16,00;2022-09-13 17,00;0,958
123456789012345000;2022-09-13 17,00;2022-09-13 18,00;0,166
123456789012345000;2022-09-13 18,00;2022-09-13 19,00;0,144
123456789012345000;2022-09-13 19,00;2022-09-13 20,00;0,184
123456789012345000;2022-09-13 20,00;2022-09-13 21,00;0,258
123456789012345000;2022-09-13 21,00;2022-09-13 22,00;0,85
123456789012345000;2022-09-13 22,00;2022-09-13 23,00;0,475
123456789012345000;2022-09-13 23,00;2022-09-14 00,00;0,266
123456789012345000;2022-09-14 00,00;2022-09-14 01,00;1,776
123456789012345000;2022-09-14 01,00;2022-09-14 02,00;1,012
123456789012345000;2022-09-14 02,00;2022-09-14 03,00;0,076
123456789012345000;2022-09-14 03,00;2022-09-14 04,00;0,178
123456789012345000;2022-09-14 04,00;2022-09-14 05,00;0,084
123456789012345000;2022-09-14 05,00;2022-09-14 06,00;0,252
123456789012345000;2022-09-14 06,00;2022-09-14 07,00;0,468
123456789012345000;2022-09-14 07,00;2022-09-14 08,00;0,206
123456789012345000;2022-09-14 08,00;2022-09-14 09,00;0,107
